pseudo_user_id,question_id,response_time_ms,is_correct
pseudo_u1951,q5328,22700.0,1
pseudo_u1951,q5221,43203.0,1
pseudo_u1951,q4025,20021.0,0
pseudo_u1951,q3633,31357.0,0
pseudo_u1951,q6453,27196.0,1
pseudo_u1951,q5948,36323.0,0
pseudo_u1951,q6731,80601.0,0
pseudo_u1951,q5421,16787.0,1
pseudo_u1951,q4199,22735.0,1
pseudo_u1951,q3698,32956.0,1
pseudo_u1951,q5737,16906.0,1
pseudo_u1951,q6497,51204.0,1
pseudo_u1951,q5267,41762.0,0
pseudo_u1951,q5057,6398.0,0
pseudo_u1951,q5770,15698.0,1
pseudo_u1951,q4775,16089.0,1
pseudo_u1951,q5095,18140.0,1
pseudo_u1951,q5401,42592.0,1
pseudo_u1951,q3669,13990.0,1
pseudo_u1952,q4135,57792.0,0
pseudo_u1952,q5328,46129.0,1
pseudo_u1952,q5221,22647.0,1
pseudo_u1952,q4025,6720.0,0
pseudo_u1952,q3633,9672.0,0
pseudo_u1952,q6453,22024.0,0
pseudo_u1952,q5948,14219.0,1
pseudo_u1952,q6731,7733.0,1
pseudo_u1952,q5421,33993.0,1
pseudo_u1952,q4199,28021.0,1
pseudo_u1952,q3698,32779.0,0
pseudo_u1952,q5737,27557.0,0
pseudo_u1952,q6497,45713.0,0
pseudo_u1952,q5267,29353.0,0
pseudo_u1952,q5057,54264.0,0
pseudo_u1952,q5770,35708.0,0
pseudo_u1952,q4775,19590.0,1
pseudo_u1952,q5095,15974.0,1
pseudo_u1952,q5401,68656.0,0
pseudo_u1952,q3669,21345.0,0
pseudo_u1953,q4135,50939.0,0
pseudo_u1953,q5328,29064.0,0
pseudo_u1953,q5221,46794.0,0
pseudo_u1953,q4025,5382.0,1
pseudo_u1953,q3633,55748.0,1
pseudo_u1953,q6453,31096.0,0
pseudo_u1953,q5948,55400.0,0
pseudo_u1953,q6731,31694.0,0
pseudo_u1953,q5421,38156.0,0
pseudo_u1953,q4199,19173.0,1
pseudo_u1953,q3698,38127.0,1
pseudo_u1953,q5737,38051.0,0
pseudo_u1953,q6497,66718.0,1
pseudo_u1953,q5267,41860.0,0
pseudo_u1953,q5057,4796.0,0
pseudo_u1953,q5770,23284.0,1
pseudo_u1953,q4775,14674.0,1
pseudo_u1953,q5095,22834.0,1
pseudo_u1953,q5401,61084.0,0
pseudo_u1953,q3669,25102.0,1
pseudo_u1954,q4135,56713.0,0
pseudo_u1954,q5328,42223.0,1
pseudo_u1954,q5221,26275.0,1
pseudo_u1954,q4025,21887.0,1
pseudo_u1954,q3633,39893.0,1
pseudo_u1954,q6453,19633.0,1
pseudo_u1954,q5948,24633.0,0
pseudo_u1954,q6731,30541.0,1
pseudo_u1954,q5421,16587.0,1
pseudo_u1954,q4199,35219.0,1
pseudo_u1954,q3698,36193.0,1
pseudo_u1954,q5737,45694.0,0
pseudo_u1954,q6497,53572.0,0
pseudo_u1954,q5267,21348.0,0
pseudo_u1954,q5057,12807.0,1
pseudo_u1954,q5770,45266.0,0
pseudo_u1954,q4775,25245.0,0
pseudo_u1954,q5095,43834.0,1
pseudo_u1954,q5401,13464.0,1
pseudo_u1954,q3669,50247.0,1
pseudo_u1955,q4135,55628.0,0
pseudo_u1955,q5328,51014.0,1
pseudo_u1955,q5221,25373.0,0
pseudo_u1955,q4025,27316.0,1
pseudo_u1955,q3633,47616.0,1
pseudo_u1955,q6453,20222.0,1
pseudo_u1955,q5948,11872.0,1
pseudo_u1955,q6731,18212.0,0
pseudo_u1955,q5421,27729.0,0
pseudo_u1955,q4199,11728.0,1
pseudo_u1955,q3698,40499.0,0
pseudo_u1955,q5737,34335.0,0
pseudo_u1955,q6497,39933.0,1
pseudo_u1955,q5267,15420.0,0
pseudo_u1955,q5057,20221.0,1
pseudo_u1955,q5770,44424.0,0
pseudo_u1955,q4775,24588.0,1
pseudo_u1955,q5095,22813.0,1
pseudo_u1955,q5401,37160.0,1
pseudo_u1955,q3669,33711.0,0
pseudo_u1956,q4135,43801.0,0
pseudo_u1956,q5328,49652.0,0
pseudo_u1956,q5221,14200.0,1
pseudo_u1956,q4025,27185.0,0
pseudo_u1956,q3633,24743.0,0
pseudo_u1956,q6453,31331.0,1
pseudo_u1956,q5948,27595.0,0
pseudo_u1956,q6731,27916.0,0
pseudo_u1956,q5421,66352.0,1
pseudo_u1956,q4199,58393.0,1
pseudo_u1956,q3698,60981.0,1
pseudo_u1956,q5737,23517.0,0
pseudo_u1956,q6497,29922.0,1
pseudo_u1956,q5267,25230.0,0
pseudo_u1956,q5057,33743.0,1
pseudo_u1956,q5770,31746.0,0
pseudo_u1956,q4775,39028.0,1
pseudo_u1956,q5095,25251.0,0
pseudo_u1956,q5401,35395.0,0
pseudo_u1956,q3669,29110.0,1
pseudo_u1957,q4135,42467.0,0
pseudo_u1957,q5328,29712.0,0
pseudo_u1957,q5221,90652.0,1
pseudo_u1957,q4025,28695.0,0
pseudo_u1957,q3633,17119.0,1
pseudo_u1957,q6453,24665.0,1
pseudo_u1957,q5948,51142.0,0
pseudo_u1957,q6731,47841.0,0
pseudo_u1957,q5421,24795.0,1
pseudo_u1957,q4199,47814.0,0
pseudo_u1957,q3698,53317.0,0
pseudo_u1957,q5737,64896.0,0
pseudo_u1957,q6497,38327.0,1
pseudo_u1957,q5267,30198.0,0
pseudo_u1957,q5057,67353.0,1
pseudo_u1957,q5770,42464.0,0
pseudo_u1957,q4775,22888.0,0
pseudo_u1957,q5095,33601.0,1
pseudo_u1957,q5401,64775.0,0
pseudo_u1957,q3669,57643.0,0
pseudo_u1958,q4135,24763.0,0
pseudo_u1958,q5328,85570.0,0
pseudo_u1958,q5221,65950.0,0
pseudo_u1958,q4025,15523.0,1
pseudo_u1958,q3633,24048.0,0
pseudo_u1958,q6453,13752.0,1
pseudo_u1958,q5948,24329.0,0
pseudo_u1958,q6731,18233.0,0
pseudo_u1958,q5421,29402.0,1
pseudo_u1958,q4199,36332.0,0
pseudo_u1958,q3698,31282.0,0
pseudo_u1958,q5737,23906.0,1
pseudo_u1958,q6497,18139.0,1
pseudo_u1958,q5267,10155.0,0
pseudo_u1958,q5057,49859.0,0
pseudo_u1958,q5770,65792.0,0
pseudo_u1958,q4775,23001.0,0
pseudo_u1958,q5095,60919.0,1
pseudo_u1958,q5401,55044.0,0
pseudo_u1958,q3669,47724.0,0
pseudo_u1959,q4135,74881.0,0
pseudo_u1959,q5328,40262.0,0
pseudo_u1959,q5221,21636.0,0
pseudo_u1959,q4025,30880.0,0
pseudo_u1959,q3633,29679.0,0
pseudo_u1959,q6453,21599.0,1
pseudo_u1959,q5948,14732.0,1
pseudo_u1959,q6731,18680.0,0
pseudo_u1959,q5421,152855.0,0
pseudo_u1959,q4199,17343.0,1
pseudo_u1959,q3698,35637.0,1
pseudo_u1959,q5737,7419.0,0
pseudo_u1959,q6497,40804.0,0
pseudo_u1959,q5267,47665.0,0
pseudo_u1959,q5057,19695.0,0
pseudo_u1959,q5770,20793.0,0
pseudo_u1959,q4775,10880.0,1
pseudo_u1959,q5095,28400.0,1
pseudo_u1959,q5401,105182.0,1
pseudo_u1959,q3669,29066.0,0
pseudo_u1960,q4135,41991.0,0
pseudo_u1960,q5328,32929.0,0
pseudo_u1960,q5221,29546.0,0
pseudo_u1960,q4025,25776.0,0
pseudo_u1960,q3633,44572.0,1
pseudo_u1960,q6453,28725.0,1
pseudo_u1960,q5948,18071.0,1
pseudo_u1960,q6731,54887.0,0
pseudo_u1960,q5421,35217.0,1
pseudo_u1960,q4199,27771.0,1
pseudo_u1960,q3698,36127.0,1
pseudo_u1960,q5737,30742.0,1
pseudo_u1960,q6497,34681.0,0
pseudo_u1960,q5267,17686.0,0
pseudo_u1960,q5057,45888.0,1
pseudo_u1960,q5770,21681.0,1
pseudo_u1960,q4775,23804.0,1
pseudo_u1960,q5095,33889.0,0
pseudo_u1960,q5401,28939.0,0
pseudo_u1960,q3669,52870.0,0
pseudo_u1961,q4135,38577.0,0
pseudo_u1961,q5328,37998.0,0
pseudo_u1961,q5221,47796.0,0
pseudo_u1961,q4025,20577.0,1
pseudo_u1961,q3633,39944.0,0
pseudo_u1961,q6453,32184.0,0
pseudo_u1961,q5948,17494.0,0
pseudo_u1961,q6731,40974.0,0
pseudo_u1961,q5421,21085.0,1
pseudo_u1961,q4199,93163.0,1
pseudo_u1961,q3698,5832.0,1
pseudo_u1961,q5737,42771.0,1
pseudo_u1961,q6497,28506.0,1
pseudo_u1961,q5267,41087.0,1
pseudo_u1961,q5057,69109.0,1
pseudo_u1961,q5770,20778.0,1
pseudo_u1961,q4775,122411.0,1
pseudo_u1961,q5095,69132.0,0
pseudo_u1961,q5401,13174.0,1
pseudo_u1961,q3669,35363.0,1
pseudo_u1962,q4135,95014.0,0
pseudo_u1962,q5328,13687.0,0
pseudo_u1962,q5221,34741.0,1
pseudo_u1962,q4025,16979.0,0
pseudo_u1962,q3633,50058.0,0
pseudo_u1962,q6453,13023.0,0
pseudo_u1962,q5948,26968.0,1
pseudo_u1962,q6731,15141.0,0
pseudo_u1962,q5421,36762.0,0
pseudo_u1962,q4199,41157.0,1
pseudo_u1962,q3698,137572.0,0
pseudo_u1962,q5737,36909.0,1
pseudo_u1962,q6497,135998.0,1
pseudo_u1962,q5267,28003.0,1
pseudo_u1962,q5057,46289.0,1
pseudo_u1962,q5770,43421.0,1
pseudo_u1962,q4775,23323.0,1
pseudo_u1962,q5095,30927.0,0
pseudo_u1962,q5401,22709.0,0
pseudo_u1962,q3669,74217.0,0
pseudo_u1963,q4135,120799.0,0
pseudo_u1963,q5328,19487.0,1
pseudo_u1963,q5221,28070.0,0
pseudo_u1963,q4025,32844.0,1
pseudo_u1963,q3633,33247.0,1
pseudo_u1963,q6453,2318.0,1
pseudo_u1963,q5948,35365.0,1
pseudo_u1963,q6731,51132.0,0
pseudo_u1963,q5421,25075.0,1
pseudo_u1963,q4199,20642.0,1
pseudo_u1963,q3698,33883.0,1
pseudo_u1963,q5737,13538.0,1
pseudo_u1963,q6497,56884.0,0
pseudo_u1963,q5267,31096.0,0
pseudo_u1963,q5057,26491.0,1
pseudo_u1963,q5770,16530.0,1
pseudo_u1963,q4775,12254.0,1
pseudo_u1963,q5095,46381.0,0
pseudo_u1963,q5401,46620.0,1
pseudo_u1963,q3669,36529.0,0
pseudo_u1964,q4135,30876.0,0
pseudo_u1964,q5328,44755.0,0
pseudo_u1964,q5221,82088.0,0
pseudo_u1964,q4025,35738.0,0
pseudo_u1964,q3633,14307.0,0
pseudo_u1964,q6453,14016.0,0
pseudo_u1964,q5948,25909.0,0
pseudo_u1964,q6731,16573.0,0
pseudo_u1964,q5421,25365.0,1
pseudo_u1964,q4199,18900.0,0
pseudo_u1964,q3698,42769.0,0
pseudo_u1964,q5737,38492.0,0
pseudo_u1964,q6497,53803.0,0
pseudo_u1964,q5267,41798.0,0
pseudo_u1964,q5057,40398.0,1
pseudo_u1964,q5770,16284.0,0
pseudo_u1964,q4775,10140.0,1
pseudo_u1964,q5095,16158.0,0
pseudo_u1964,q5401,5879.0,1
pseudo_u1964,q3669,21734.0,0
pseudo_u1965,q4135,10901.0,1
pseudo_u1965,q5328,40130.0,0
pseudo_u1965,q5221,15824.0,0
pseudo_u1965,q4025,38500.0,0
pseudo_u1965,q3633,19772.0,0
pseudo_u1965,q6453,54671.0,0
pseudo_u1965,q5948,36453.0,0
pseudo_u1965,q6731,43710.0,0
pseudo_u1965,q5421,13190.0,0
pseudo_u1965,q4199,60477.0,0
pseudo_u1965,q3698,39407.0,1
pseudo_u1965,q5737,17094.0,1
pseudo_u1965,q6497,29150.0,1
pseudo_u1965,q5267,17072.0,1
pseudo_u1965,q5057,18060.0,1
pseudo_u1965,q5770,27972.0,0
pseudo_u1965,q4775,25161.0,1
pseudo_u1965,q5095,9219.0,1
pseudo_u1965,q5401,34741.0,1
pseudo_u1965,q3669,80879.0,0
pseudo_u1966,q4135,19638.0,1
pseudo_u1966,q5328,39052.0,0
pseudo_u1966,q5221,32496.0,1
pseudo_u1966,q4025,31760.0,0
pseudo_u1966,q3633,25637.0,0
pseudo_u1966,q6453,11416.0,1
pseudo_u1966,q5948,13968.0,0
pseudo_u1966,q6731,32306.0,1
pseudo_u1966,q5421,31350.0,0
pseudo_u1966,q4199,24904.0,1
pseudo_u1966,q3698,70132.0,1
pseudo_u1966,q5737,29446.0,1
pseudo_u1966,q6497,26892.0,0
pseudo_u1966,q5267,75210.0,0
pseudo_u1966,q5057,44586.0,0
pseudo_u1966,q5770,10389.0,0
pseudo_u1966,q4775,45458.0,0
pseudo_u1966,q5095,21364.0,1
pseudo_u1966,q5401,50160.0,0
pseudo_u1966,q3669,34912.0,1
pseudo_u1967,q4135,80427.0,0
pseudo_u1967,q5328,16205.0,1
pseudo_u1967,q5221,32276.0,1
pseudo_u1967,q4025,47301.0,1
pseudo_u1967,q3633,14867.0,0
pseudo_u1967,q6453,6182.0,1
pseudo_u1967,q5948,39254.0,1
pseudo_u1967,q6731,25592.0,1
pseudo_u1967,q5421,42560.0,1
pseudo_u1967,q4199,89087.0,1
pseudo_u1967,q3698,35450.0,1
pseudo_u1967,q5737,80708.0,1
pseudo_u1967,q6497,52600.0,1
pseudo_u1967,q5267,11667.0,0
pseudo_u1967,q5057,21950.0,1
pseudo_u1967,q5770,27900.0,0
pseudo_u1967,q4775,39172.0,1
pseudo_u1967,q5095,34304.0,0
pseudo_u1967,q5401,19844.0,1
pseudo_u1967,q3669,28866.0,0
pseudo_u1968,q4135,85617.0,0
pseudo_u1968,q5328,41233.0,0
pseudo_u1968,q5221,26412.0,0
pseudo_u1968,q4025,66729.0,1
pseudo_u1968,q3633,12464.0,0
pseudo_u1968,q6453,38292.0,0
pseudo_u1968,q5948,20920.0,0
pseudo_u1968,q6731,43244.0,0
pseudo_u1968,q5421,47145.0,0
pseudo_u1968,q4199,25713.0,0
pseudo_u1968,q3698,14096.0,1
pseudo_u1968,q5737,23745.0,1
pseudo_u1968,q6497,41988.0,0
pseudo_u1968,q5267,27460.0,0
pseudo_u1968,q5057,66124.0,0
pseudo_u1968,q5770,36474.0,1
pseudo_u1968,q4775,37177.0,1
pseudo_u1968,q5095,29832.0,1
pseudo_u1968,q5401,19856.0,1
pseudo_u1968,q3669,53865.0,0
pseudo_u1969,q4135,25767.0,1
pseudo_u1969,q5328,13740.0,1
pseudo_u1969,q5221,12567.0,0
pseudo_u1969,q4025,22329.0,1
pseudo_u1969,q3633,38526.0,0
pseudo_u1969,q6453,7218.0,1
pseudo_u1969,q5948,49121.0,0
pseudo_u1969,q6731,7867.0,0
pseudo_u1969,q5421,23185.0,0
pseudo_u1969,q4199,40568.0,1
pseudo_u1969,q3698,12731.0,1
pseudo_u1969,q5737,32717.0,1
pseudo_u1969,q6497,27329.0,1
pseudo_u1969,q5267,35408.0,0
pseudo_u1969,q5057,36996.0,0
pseudo_u1969,q5770,40968.0,0
pseudo_u1969,q4775,18947.0,0
pseudo_u1969,q5095,36350.0,1
pseudo_u1969,q5401,16757.0,1
pseudo_u1969,q3669,22398.0,0
pseudo_u1970,q4135,46596.0,0
pseudo_u1970,q5328,21967.0,0
pseudo_u1970,q5221,50790.0,0
pseudo_u1970,q4025,32149.0,1
pseudo_u1970,q3633,29933.0,0
pseudo_u1970,q6453,21261.0,1
pseudo_u1970,q5948,40643.0,1
pseudo_u1970,q6731,32906.0,0
pseudo_u1970,q5421,1657.0,0
pseudo_u1970,q4199,31403.0,0
pseudo_u1970,q3698,24135.0,1
pseudo_u1970,q5737,40207.0,1
pseudo_u1970,q6497,78320.0,0
pseudo_u1970,q5267,21750.0,0
pseudo_u1970,q5057,29441.0,1
pseudo_u1970,q5770,34976.0,1
pseudo_u1970,q4775,22491.0,0
pseudo_u1970,q5095,26987.0,0
pseudo_u1970,q5401,25254.0,0
pseudo_u1970,q3669,6378.0,1
pseudo_u1971,q4135,17407.0,0
pseudo_u1971,q5328,19562.0,1
pseudo_u1971,q5221,24009.0,1
pseudo_u1971,q4025,25751.0,1
pseudo_u1971,q3633,34101.0,0
pseudo_u1971,q6453,41735.0,0
pseudo_u1971,q5948,49698.0,1
pseudo_u1971,q6731,36626.0,0
pseudo_u1971,q5421,49330.0,1
pseudo_u1971,q4199,30439.0,0
pseudo_u1971,q3698,56402.0,1
pseudo_u1971,q5737,38976.0,0
pseudo_u1971,q6497,82263.0,1
pseudo_u1971,q5267,45522.0,1
pseudo_u1971,q5057,59720.0,1
pseudo_u1971,q5770,25822.0,0
pseudo_u1971,q4775,23435.0,0
pseudo_u1971,q5095,68606.0,0
pseudo_u1971,q5401,9312.0,1
pseudo_u1971,q3669,10183.0,1
pseudo_u1972,q4135,103837.0,0
pseudo_u1972,q5328,13329.0,1
pseudo_u1972,q5221,6267.0,1
pseudo_u1972,q4025,26302.0,1
pseudo_u1972,q3633,10492.0,0
pseudo_u1972,q6453,27763.0,0
pseudo_u1972,q5948,25474.0,0
pseudo_u1972,q6731,32711.0,1
pseudo_u1972,q5421,62235.0,0
pseudo_u1972,q4199,21835.0,1
pseudo_u1972,q3698,23692.0,0
pseudo_u1972,q5737,71134.0,1
pseudo_u1972,q6497,53265.0,1
pseudo_u1972,q5267,20095.0,0
pseudo_u1972,q5057,70866.0,0
pseudo_u1972,q5770,29214.0,0
pseudo_u1972,q4775,1183.0,1
pseudo_u1972,q5095,18823.0,1
pseudo_u1972,q5401,5809.0,1
pseudo_u1972,q3669,35935.0,0
pseudo_u1973,q4135,55079.0,0
pseudo_u1973,q5328,58939.0,1
pseudo_u1973,q5221,29466.0,0
pseudo_u1973,q4025,51244.0,0
pseudo_u1973,q3633,15214.0,0
pseudo_u1973,q6453,18025.0,0
pseudo_u1973,q5948,29712.0,1
pseudo_u1973,q6731,23977.0,0
pseudo_u1973,q5421,27954.0,0
pseudo_u1973,q4199,46517.0,0
pseudo_u1973,q3698,27690.0,0
pseudo_u1973,q5737,24031.0,0
pseudo_u1973,q6497,29981.0,1
pseudo_u1973,q5267,56810.0,1
pseudo_u1973,q5057,34387.0,1
pseudo_u1973,q5770,39202.0,0
pseudo_u1973,q4775,54428.0,0
pseudo_u1973,q5095,28266.0,1
pseudo_u1973,q5401,22670.0,1
pseudo_u1973,q3669,9585.0,1
pseudo_u1974,q4135,39994.0,0
pseudo_u1974,q5328,62606.0,0
pseudo_u1974,q5221,73546.0,1
pseudo_u1974,q4025,34801.0,0
pseudo_u1974,q3633,28047.0,0
pseudo_u1974,q6453,14453.0,0
pseudo_u1974,q5948,43828.0,0
pseudo_u1974,q6731,30252.0,0
pseudo_u1974,q5421,80940.0,1
pseudo_u1974,q4199,19912.0,0
pseudo_u1974,q3698,39452.0,1
pseudo_u1974,q5737,32743.0,1
pseudo_u1974,q6497,35612.0,1
pseudo_u1974,q5267,41793.0,1
pseudo_u1974,q5057,60864.0,1
pseudo_u1974,q5770,26517.0,0
pseudo_u1974,q4775,9220.0,1
pseudo_u1974,q5095,31592.0,0
pseudo_u1974,q5401,29287.0,0
pseudo_u1974,q3669,32146.0,1
pseudo_u1975,q4135,52907.0,0
pseudo_u1975,q5328,18427.0,1
pseudo_u1975,q5221,26863.0,0
pseudo_u1975,q4025,27638.0,0
pseudo_u1975,q3633,50850.0,0
pseudo_u1975,q6453,34809.0,1
pseudo_u1975,q5948,41390.0,0
pseudo_u1975,q6731,83042.0,0
pseudo_u1975,q5421,47363.0,1
pseudo_u1975,q4199,34949.0,1
pseudo_u1975,q3698,56880.0,1
pseudo_u1975,q5737,43880.0,0
pseudo_u1975,q6497,1302652.0,0
pseudo_u1975,q5267,30501.0,1
pseudo_u1975,q5057,65317.0,0
pseudo_u1975,q5770,29937.0,0
pseudo_u1975,q4775,10566.0,1
pseudo_u1975,q5095,14165.0,0
pseudo_u1975,q5401,29468.0,1
pseudo_u1975,q3669,67148.0,0
pseudo_u1976,q4135,16482.0,0
pseudo_u1976,q5328,23304.0,1
pseudo_u1976,q5221,76560.0,0
pseudo_u1976,q4025,4817.0,1
pseudo_u1976,q3633,33227.0,0
pseudo_u1976,q6453,27689.0,1
pseudo_u1976,q5948,16430.0,1
pseudo_u1976,q6731,30963.0,0
pseudo_u1976,q5421,39178.0,1
pseudo_u1976,q4199,17180.0,1
pseudo_u1976,q3698,57569.0,0
pseudo_u1976,q5737,40141.0,1
pseudo_u1976,q6497,38498.0,0
pseudo_u1976,q5267,38359.0,0
pseudo_u1976,q5057,55083.0,1
pseudo_u1976,q5770,77689.0,0
pseudo_u1976,q4775,22705.0,1
pseudo_u1976,q5095,36642.0,1
pseudo_u1976,q5401,23702.0,1
pseudo_u1976,q3669,10033.0,0
pseudo_u1977,q4135,80179.0,0
pseudo_u1977,q5328,33138.0,0
pseudo_u1977,q5221,37313.0,0
pseudo_u1977,q4025,16203.0,1
pseudo_u1977,q3633,18950.0,0
pseudo_u1977,q6453,38223.0,0
pseudo_u1977,q5948,7529.0,0
pseudo_u1977,q6731,40260.0,0
pseudo_u1977,q5421,9213.0,1
pseudo_u1977,q4199,26903.0,0
pseudo_u1977,q3698,27585.0,1
pseudo_u1977,q5737,46023.0,1
pseudo_u1977,q6497,110449.0,1
pseudo_u1977,q5267,17747.0,0
pseudo_u1977,q5057,36046.0,1
pseudo_u1977,q5770,53889.0,0
pseudo_u1977,q4775,21530.0,1
pseudo_u1977,q5095,32054.0,1
pseudo_u1977,q5401,38790.0,0
pseudo_u1977,q3669,28361.0,0
pseudo_u1978,q4135,54704.0,0
pseudo_u1978,q5328,52875.0,0
pseudo_u1978,q5221,56488.0,0
pseudo_u1978,q4025,15688.0,0
pseudo_u1978,q3633,76004.0,0
pseudo_u1978,q6453,18269.0,1
pseudo_u1978,q5948,22644.0,1
pseudo_u1978,q6731,17324.0,0
pseudo_u1978,q5421,22363.0,1
pseudo_u1978,q4199,10064.0,1
pseudo_u1978,q3698,41748.0,0
pseudo_u1978,q5737,15071.0,1
pseudo_u1978,q6497,39989.0,1
pseudo_u1978,q5267,19728.0,1
pseudo_u1978,q5057,28793.0,1
pseudo_u1978,q5770,37862.0,0
pseudo_u1978,q4775,46728.0,0
pseudo_u1978,q5095,70444.0,0
pseudo_u1978,q5401,28342.0,0
pseudo_u1978,q3669,56632.0,0
pseudo_u1979,q4135,24942.0,0
pseudo_u1979,q5328,52045.0,1
pseudo_u1979,q5221,22866.0,1
pseudo_u1979,q4025,43332.0,0
pseudo_u1979,q3633,11292.0,1
pseudo_u1979,q6453,29279.0,0
pseudo_u1979,q5948,27733.0,0
pseudo_u1979,q6731,28282.0,0
pseudo_u1979,q5421,34378.0,1
pseudo_u1979,q4199,21147.0,1
pseudo_u1979,q3698,10318.0,1
pseudo_u1979,q5737,75361.0,0
pseudo_u1979,q6497,121693.0,0
pseudo_u1979,q5267,117484.0,0
pseudo_u1979,q5057,67913.0,0
pseudo_u1979,q5770,23400.0,0
pseudo_u1979,q4775,84266.0,0
pseudo_u1979,q5095,27981.0,1
pseudo_u1979,q5401,97158.0,0
pseudo_u1979,q3669,8953.0,1
pseudo_u1980,q4135,20301.0,1
pseudo_u1980,q5328,30501.0,0
pseudo_u1980,q5221,38075.0,0
pseudo_u1980,q4025,24747.0,0
pseudo_u1980,q3633,24089.0,0
pseudo_u1980,q6453,7203.0,1
pseudo_u1980,q5948,6909.0,0
pseudo_u1980,q6731,69873.0,0
pseudo_u1980,q5421,32760.0,0
pseudo_u1980,q4199,48989.0,0
pseudo_u1980,q3698,12043.0,1
pseudo_u1980,q5737,28936.0,1
pseudo_u1980,q6497,20835.0,0
pseudo_u1980,q5267,51713.0,1
pseudo_u1980,q5057,43462.0,0
pseudo_u1980,q5770,19365.0,0
pseudo_u1980,q4775,24783.0,1
pseudo_u1980,q5095,9725.0,1
pseudo_u1980,q5401,30684.0,1
pseudo_u1980,q3669,17703.0,0
pseudo_u1981,q4135,53362.0,0
pseudo_u1981,q5328,43548.0,0
pseudo_u1981,q5221,40189.0,0
pseudo_u1981,q4025,15455.0,1
pseudo_u1981,q3633,39536.0,0
pseudo_u1981,q6453,8958.0,0
pseudo_u1981,q5948,36873.0,1
pseudo_u1981,q6731,34044.0,0
pseudo_u1981,q5421,4734.0,1
pseudo_u1981,q4199,35512.0,1
pseudo_u1981,q3698,29699.0,0
pseudo_u1981,q5737,64362.0,0
pseudo_u1981,q6497,57804.0,0
pseudo_u1981,q5267,35061.0,1
pseudo_u1981,q5057,66734.0,0
pseudo_u1981,q5770,40379.0,1
pseudo_u1981,q4775,36855.0,1
pseudo_u1981,q5095,40446.0,1
pseudo_u1981,q5401,17451.0,1
pseudo_u1981,q3669,36655.0,0
pseudo_u1982,q4135,48644.0,0
pseudo_u1982,q5328,60005.0,1
pseudo_u1982,q5221,47008.0,1
pseudo_u1982,q4025,43483.0,1
pseudo_u1982,q3633,32439.0,0
pseudo_u1982,q6453,35884.0,0
pseudo_u1982,q5948,31882.0,1
pseudo_u1982,q6731,18816.0,0
pseudo_u1982,q5421,25560.0,0
pseudo_u1982,q4199,20669.0,0
pseudo_u1982,q3698,58881.0,1
pseudo_u1982,q5737,28364.0,0
pseudo_u1982,q6497,90688.0,0
pseudo_u1982,q5267,43654.0,0
pseudo_u1982,q5057,27838.0,1
pseudo_u1982,q5770,44474.0,1
pseudo_u1982,q4775,38146.0,1
pseudo_u1982,q5095,30723.0,0
pseudo_u1982,q5401,34610.0,0
pseudo_u1982,q3669,63162.0,0
pseudo_u1983,q4135,47009.0,0
pseudo_u1983,q5328,60282.0,0
pseudo_u1983,q5221,45624.0,0
pseudo_u1983,q4025,10396.0,1
pseudo_u1983,q3633,10104.0,0
pseudo_u1983,q6453,31466.0,1
pseudo_u1983,q5948,23419.0,0
pseudo_u1983,q6731,25066.0,0
pseudo_u1983,q5421,16227.0,1
pseudo_u1983,q4199,22875.0,0
pseudo_u1983,q3698,39778.0,0
pseudo_u1983,q5737,17561.0,1
pseudo_u1983,q6497,39505.0,1
pseudo_u1983,q5267,17292.0,0
pseudo_u1983,q5057,14606.0,1
pseudo_u1983,q5770,34384.0,0
pseudo_u1983,q4775,16298.0,1
pseudo_u1983,q5095,34075.0,1
pseudo_u1983,q5401,39637.0,0
pseudo_u1983,q3669,38096.0,0
pseudo_u1984,q4135,19908.0,0
pseudo_u1984,q5328,11511.0,1
pseudo_u1984,q5221,79611.0,0
pseudo_u1984,q4025,12246.0,1
pseudo_u1984,q3633,57077.0,0
pseudo_u1984,q6453,35687.0,0
pseudo_u1984,q5948,33961.0,0
pseudo_u1984,q6731,22079.0,0
pseudo_u1984,q5421,33142.0,1
pseudo_u1984,q4199,51307.0,0
pseudo_u1984,q3698,62597.0,1
pseudo_u1984,q5737,18589.0,0
pseudo_u1984,q6497,50466.0,0
pseudo_u1984,q5267,20945.0,1
pseudo_u1984,q5057,6433.0,0
pseudo_u1984,q5770,83308.0,1
pseudo_u1984,q4775,41578.0,0
pseudo_u1984,q5095,27414.0,0
pseudo_u1984,q5401,45578.0,1
pseudo_u1984,q3669,12455.0,0
pseudo_u1985,q4135,45403.0,0
pseudo_u1985,q5328,88634.0,0
pseudo_u1985,q5221,46633.0,0
pseudo_u1985,q4025,16189.0,0
pseudo_u1985,q3633,43044.0,0
pseudo_u1985,q6453,22844.0,0
pseudo_u1985,q5948,34695.0,0
pseudo_u1985,q6731,66762.0,1
pseudo_u1985,q5421,36236.0,0
pseudo_u1985,q4199,10730.0,1
pseudo_u1985,q3698,19335.0,0
pseudo_u1985,q5737,52960.0,0
pseudo_u1985,q6497,22795.0,0
pseudo_u1985,q5267,16615.0,1
pseudo_u1985,q5057,11112.0,1
pseudo_u1985,q5770,13886.0,0
pseudo_u1985,q4775,28523.0,1
pseudo_u1985,q5095,62116.0,0
pseudo_u1985,q5401,29666.0,1
